track_se_1,ele,time,X,Y,Z,M
"301",629.2000122100,2021/10/07 15:05:46.000,-3.7641677912,40.4465599360,629.2000122100,0.0000000000
"302",629.2000122100,2021/10/07 15:05:47.000,-3.7640927732,40.4465194510,629.2000122100,0.0000000000
"303",629.2000122100,2021/10/07 15:05:48.000,-3.7640282325,40.4464923780,629.2000122100,0.0000000000
"304",629.2000122100,2021/10/07 15:05:49.000,-3.7639572378,40.4464693270,629.2000122100,0.0000000000
"305",629.2000122100,2021/10/07 15:05:50.000,-3.7638838124,40.4464459420,629.2000122100,0.0000000000
"306",628.5999755900,2021/10/07 15:05:51.000,-3.7638250552,40.4464246520,628.5999755900,0.0000000000
"307",626.0000000000,2021/10/07 15:05:53.000,-3.7636840716,40.4463539920,626.0000000000,0.0000000000
"308",624.7999877900,2021/10/07 15:05:54.000,-3.7636242248,40.4463314450,624.7999877900,0.0000000000
"309",624.5999755900,2021/10/07 15:05:55.000,-3.7635752745,40.4463051260,624.5999755900,0.0000000000
"310",624.5999755900,2021/10/07 15:05:56.000,-3.7635417469,40.4462809020,624.5999755900,0.0000000000
"311",624.4000244100,2021/10/07 15:05:57.000,-3.7635126617,40.4462437700,624.4000244100,0.0000000000
"312",624.2000122100,2021/10/07 15:05:58.000,-3.7635090575,40.4461955740,624.2000122100,0.0000000000
"313",624.0000000000,2021/10/07 15:05:59.000,-3.7635321077,40.4461577720,624.0000000000,0.0000000000
"314",624.0000000000,2021/10/07 15:06:00.000,-3.7635568343,40.4461218980,624.0000000000,0.0000000000
"315",624.0000000000,2021/10/07 15:06:01.000,-3.7635833211,40.4460859390,624.0000000000,0.0000000000
"316",624.0000000000,2021/10/07 15:06:03.000,-3.7636292540,40.4460084900,624.0000000000,0.0000000000
"317",623.7999877900,2021/10/07 15:06:06.000,-3.7636665534,40.4458668360,623.7999877900,0.0000000000
"318",623.5999755900,2021/10/07 15:06:08.000,-3.7636689004,40.4457597990,623.5999755900,0.0000000000
"319",623.5999755900,2021/10/07 15:06:10.000,-3.7636457663,40.4456670120,623.5999755900,0.0000000000
"320",623.5999755900,2021/10/07 15:06:11.000,-3.7636244763,40.4456194020,623.5999755900,0.0000000000
"321",625.5999755900,2021/10/07 15:06:13.000,-3.7635663059,40.4455290460,625.5999755900,0.0000000000
"322",626.7999877900,2021/10/07 15:06:16.000,-3.7634637114,40.4454002160,626.7999877900,0.0000000000
"323",626.7999877900,2021/10/07 15:06:17.000,-3.7634329498,40.4453529420,626.7999877900,0.0000000000
"324",626.2000122100,2021/10/07 15:06:21.000,-3.7633494660,40.4451351800,626.2000122100,0.0000000000
"325",626.0000000000,2021/10/07 15:06:23.000,-3.7633428443,40.4450178330,626.0000000000,0.0000000000
"326",625.7999877900,2021/10/07 15:06:24.000,-3.7633442692,40.4449563940,625.7999877900,0.0000000000
"327",625.4000244100,2021/10/07 15:06:25.000,-3.7633540761,40.4448889200,625.4000244100,0.0000000000
"328",625.2000122100,2021/10/07 15:06:27.000,-3.7634060439,40.4447547250,625.2000122100,0.0000000000
"329",624.7999877900,2021/10/07 15:06:30.000,-3.7635025196,40.4445502910,624.7999877900,0.0000000000
"330",624.5999755900,2021/10/07 15:06:31.000,-3.7635349575,40.4444799670,624.5999755900,0.0000000000
"331",623.7999877900,2021/10/07 15:06:33.000,-3.7635860033,40.4443369710,623.7999877900,0.0000000000
"332",623.5999755900,2021/10/07 15:06:34.000,-3.7636025157,40.4442668990,623.5999755900,0.0000000000
"333",623.4000244100,2021/10/07 15:06:35.000,-3.7636122387,40.4442112430,623.4000244100,0.0000000000
"334",623.0000000000,2021/10/07 15:06:38.000,-3.7636308465,40.4440053830,623.0000000000,0.0000000000
"335",623.0000000000,2021/10/07 15:06:39.000,-3.7636435032,40.4439440280,623.0000000000,0.0000000000
"336",623.0000000000,2021/10/07 15:06:40.000,-3.7636561599,40.4438839290,623.0000000000,0.0000000000
"337",623.0000000000,2021/10/07 15:06:43.000,-3.7636880949,40.4437069870,623.0000000000,0.0000000000
"338",623.4000244100,2021/10/07 15:06:44.000,-3.7637033500,40.4436504100,623.4000244100,0.0000000000
"339",623.4000244100,2021/10/07 15:06:45.000,-3.7637197785,40.4435917360,623.4000244100,0.0000000000
"340",623.5999755900,2021/10/07 15:06:46.000,-3.7637377158,40.4435330630,623.5999755900,0.0000000000
"341",623.5999755900,2021/10/07 15:06:47.000,-3.7637377158,40.4435330630,623.5999755900,0.0000000000
"342",623.5999755900,2021/10/07 15:06:48.000,-3.7637807988,40.4434171410,623.5999755900,0.0000000000
"343",623.5999755900,2021/10/07 15:06:49.000,-3.7638086267,40.4433608990,623.5999755900,0.0000000000
"344",623.5999755900,2021/10/07 15:06:50.000,-3.7638367899,40.4433062490,623.5999755900,0.0000000000
"345",623.4000244100,2021/10/07 15:06:51.000,-3.7638617679,40.4432624950,623.4000244100,0.0000000000
"346",623.4000244100,2021/10/07 15:06:52.000,-3.7638957147,40.4432094380,623.4000244100,0.0000000000
"347",622.5999755900,2021/10/07 15:06:59.000,-3.7642228603,40.4428217750,622.5999755900,0.0000000000
"348",622.5999755900,2021/10/07 15:07:00.000,-3.7642612495,40.4427773510,622.5999755900,0.0000000000
"349",622.2000122100,2021/10/07 15:07:03.000,-3.7644161470,40.4426031750,622.2000122100,0.0000000000
"350",621.7999877900,2021/10/07 15:07:07.000,-3.7645841204,40.4423907770,621.7999877900,0.0000000000
"351",621.7999877900,2021/10/07 15:07:09.000,-3.7646631617,40.4422880990,621.7999877900,0.0000000000
"352",621.7999877900,2021/10/07 15:07:10.000,-3.7647069152,40.4422376400,621.7999877900,0.0000000000
"353",621.7999877900,2021/10/07 15:07:11.000,-3.7647502497,40.4421861750,621.7999877900,0.0000000000
"354",621.7999877900,2021/10/07 15:07:12.000,-3.7647923268,40.4421379790,621.7999877900,0.0000000000
"355",621.4000244100,2021/10/07 15:07:13.000,-3.7648359127,40.4420914590,621.4000244100,0.0000000000
"356",620.7999877900,2021/10/07 15:07:16.000,-3.7649635691,40.4419452790,620.7999877900,0.0000000000
"357",620.7999877900,2021/10/07 15:07:19.000,-3.7651202269,40.4417573570,620.7999877900,0.0000000000
"358",620.5999755900,2021/10/07 15:07:21.000,-3.7652036268,40.4416446200,620.5999755900,0.0000000000
"359",620.0000000000,2021/10/07 15:07:23.000,-3.7652833387,40.4414858670,620.0000000000,0.0000000000
"360",619.4000244100,2021/10/07 15:07:24.000,-3.7652833387,40.4414858670,619.4000244100,0.0000000000
"361",619.2000122100,2021/10/07 15:07:25.000,-3.7653379887,40.4413465600,619.2000122100,0.0000000000
"362",618.2000122100,2021/10/07 15:07:26.000,-3.7653620448,40.4412676020,618.2000122100,0.0000000000
"363",617.0000000000,2021/10/07 15:07:27.000,-3.7653859332,40.4411726350,617.0000000000,0.0000000000
"364",617.0000000000,2021/10/07 15:07:28.000,-3.7654023618,40.4410930910,617.0000000000,0.0000000000
"365",612.0000000000,2021/10/07 15:07:29.000,-3.7654158566,40.4410145520,612.0000000000,0.0000000000
"366",611.7999877900,2021/10/07 15:07:32.000,-3.7654632982,40.4407839660,611.7999877900,0.0000000000
"367",614.5999755900,2021/10/07 15:07:35.000,-3.7655039504,40.4405756760,614.5999755900,0.0000000000
"368",614.5999755900,2021/10/07 15:07:36.000,-3.7655138411,40.4405034240,614.5999755900,0.0000000000
"369",615.5999755900,2021/10/07 15:07:37.000,-3.7655239832,40.4404186830,615.5999755900,0.0000000000
"370",615.5999755900,2021/10/07 15:07:38.000,-3.7655293476,40.4403486940,615.5999755900,0.0000000000
"371",615.5999755900,2021/10/07 15:07:39.000,-3.7655369751,40.4402796270,615.5999755900,0.0000000000
"372",615.7999877900,2021/10/07 15:07:40.000,-3.7655399088,40.4402236360,615.7999877900,0.0000000000
"373",615.7999877900,2021/10/07 15:07:41.000,-3.7655451894,40.4401565810,615.7999877900,0.0000000000
"374",615.7999877900,2021/10/07 15:07:42.000,-3.7655544095,40.4400813110,615.7999877900,0.0000000000
"375",615.7999877900,2021/10/07 15:07:43.000,-3.7655607797,40.4400193690,615.7999877900,0.0000000000
"376",615.7999877900,2021/10/07 15:07:44.000,-3.7655623723,40.4399563370,615.7999877900,0.0000000000
"377",615.7999877900,2021/10/07 15:07:45.000,-3.7655611988,40.4399039500,615.7999877900,0.0000000000
"378",615.7999877900,2021/10/07 15:07:46.000,-3.7655572593,40.4398398290,615.7999877900,0.0000000000
"379",615.7999877900,2021/10/07 15:07:48.000,-3.7655352987,40.4397095740,615.7999877900,0.0000000000
"380",616.0000000000,2021/10/07 15:07:50.000,-3.7655027770,40.4396067280,616.0000000000,0.0000000000
"381",616.2000122100,2021/10/07 15:07:51.000,-3.7654723506,40.4395437800,616.2000122100,0.0000000000
"382",616.4000244100,2021/10/07 15:07:52.000,-3.7654396612,40.4394917280,616.4000244100,0.0000000000
"383",616.4000244100,2021/10/07 15:07:53.000,-3.7654093187,40.4394438680,616.4000244100,0.0000000000
"384",616.4000244100,2021/10/07 15:07:54.000,-3.7653757073,40.4393994440,616.4000244100,0.0000000000
"385",616.4000244100,2021/10/07 15:07:55.000,-3.7653393298,40.4393594620,616.4000244100,0.0000000000
"386",616.5999755900,2021/10/07 15:07:56.000,-3.7653051317,40.4393283650,616.5999755900,0.0000000000
"387",617.0000000000,2021/10/07 15:07:58.000,-3.7652016152,40.4392495750,617.0000000000,0.0000000000
"388",617.2000122100,2021/10/07 15:07:59.000,-3.7651473843,40.4392124430,617.2000122100,0.0000000000
"389",617.4000244100,2021/10/07 15:08:00.000,-3.7651040498,40.4391864590,617.4000244100,0.0000000000
"390",617.4000244100,2021/10/07 15:08:01.000,-3.7650504056,40.4391499980,617.4000244100,0.0000000000
"391",617.4000244100,2021/10/07 15:08:02.000,-3.7649899721,40.4391080890,617.4000244100,0.0000000000
"392",617.5999755900,2021/10/07 15:08:03.000,-3.7649446260,40.4390761540,617.5999755900,0.0000000000
"393",617.7999877900,2021/10/07 15:08:04.000,-3.7649002019,40.4390422910,617.7999877900,0.0000000000
"394",617.7999877900,2021/10/07 15:08:05.000,-3.7648675963,40.4390185700,617.7999877900,0.0000000000
"395",618.0000000000,2021/10/07 15:08:06.000,-3.7648275308,40.4389886460,618.0000000000,0.0000000000
"396",618.2000122100,2021/10/07 15:08:07.000,-3.7647909019,40.4389628300,618.2000122100,0.0000000000
"397",618.5999755900,2021/10/07 15:08:08.000,-3.7647505011,40.4389296380,618.5999755900,0.0000000000
"398",618.5999755900,2021/10/07 15:08:09.000,-3.7647119444,40.4388956910,618.5999755900,0.0000000000
"399",618.5999755900,2021/10/07 15:08:10.000,-3.7646739744,40.4388643430,618.5999755900,0.0000000000
"400",618.7999877900,2021/10/07 15:08:11.000,-3.7646396086,40.4388319050,618.7999877900,0.0000000000
"401",619.0000000000,2021/10/07 15:08:12.000,-3.7646023091,40.4387879000,619.0000000000,0.0000000000
"402",619.0000000000,2021/10/07 15:08:13.000,-3.7645753194,40.4387548750,619.0000000000,0.0000000000
"403",619.0000000000,2021/10/07 15:08:14.000,-3.7645521853,40.4387211800,619.0000000000,0.0000000000
"404",619.4000244100,2021/10/07 15:08:15.000,-3.7645379361,40.4386935200,619.4000244100,0.0000000000
"405",619.4000244100,2021/10/07 15:08:16.000,-3.7645215914,40.4386468320,619.4000244100,0.0000000000
"406",619.5999755900,2021/10/07 15:08:17.000,-3.7645137124,40.4386097010,619.5999755900,0.0000000000
"407",619.5999755900,2021/10/07 15:08:18.000,-3.7645068392,40.4385744130,619.5999755900,0.0000000000
"408",620.2000122100,2021/10/07 15:08:19.000,-3.7645022292,40.4385374490,620.2000122100,0.0000000000
"409",620.4000244100,2021/10/07 15:08:20.000,-3.7644982059,40.4385008200,620.4000244100,0.0000000000
"410",620.4000244100,2021/10/07 15:08:21.000,-3.7644936796,40.4384714830,620.4000244100,0.0000000000
"411",620.5999755900,2021/10/07 15:08:22.000,-3.7644867226,40.4384284840,620.5999755900,0.0000000000
"412",620.7999877900,2021/10/07 15:08:23.000,-3.7644812744,40.4383929450,620.7999877900,0.0000000000
"413",620.7999877900,2021/10/07 15:08:24.000,-3.7644763291,40.4383570700,620.7999877900,0.0000000000
"414",621.0000000000,2021/10/07 15:08:25.000,-3.7644737307,40.4383286550,621.0000000000,0.0000000000
"415",621.2000122100,2021/10/07 15:08:26.000,-3.7644725572,40.4382947930,621.2000122100,0.0000000000
"416",621.4000244100,2021/10/07 15:08:27.000,-3.7644683663,40.4382551460,621.4000244100,0.0000000000
"417",621.4000244100,2021/10/07 15:08:28.000,-3.7644683663,40.4382551460,621.4000244100,0.0000000000
"418",621.4000244100,2021/10/07 15:08:29.000,-3.7644687016,40.4381906890,621.4000244100,0.0000000000
"419",621.7999877900,2021/10/07 15:08:30.000,-3.7644687854,40.4381570780,621.7999877900,0.0000000000
"420",622.0000000000,2021/10/07 15:08:31.000,-3.7644696236,40.4381310940,622.0000000000,0.0000000000
"421",622.0000000000,2021/10/07 15:08:32.000,-3.7644705456,40.4380920340,622.0000000000,0.0000000000
"422",622.4000244100,2021/10/07 15:08:33.000,-3.7644722220,40.4380615240,622.4000244100,0.0000000000
"423",622.5999755900,2021/10/07 15:08:34.000,-3.7644737307,40.4380323550,622.5999755900,0.0000000000
"424",622.5999755900,2021/10/07 15:08:35.000,-3.7644735631,40.4380005040,622.5999755900,0.0000000000
"425",622.5999755900,2021/10/07 15:08:36.000,-3.7644722220,40.4379672280,622.5999755900,0.0000000000
"426",622.5999755900,2021/10/07 15:08:37.000,-3.7644705456,40.4379332810,622.5999755900,0.0000000000
"427",622.5999755900,2021/10/07 15:08:38.000,-3.7644670252,40.4379015140,622.5999755900,0.0000000000
"428",622.5999755900,2021/10/07 15:08:39.000,-3.7644656841,40.4378723450,622.5999755900,0.0000000000
"429",622.7999877900,2021/10/07 15:08:40.000,-3.7644646782,40.4378418350,622.7999877900,0.0000000000
"430",622.7999877900,2021/10/07 15:08:41.000,-3.7644642591,40.4378114920,622.7999877900,0.0000000000
"431",623.0000000000,2021/10/07 15:08:42.000,-3.7644643430,40.4377817360,623.0000000000,0.0000000000
"432",623.4000244100,2021/10/07 15:08:43.000,-3.7644629180,40.4377517290,623.4000244100,0.0000000000
"433",623.5999755900,2021/10/07 15:08:44.000,-3.7644610740,40.4377223090,623.5999755900,0.0000000000
"434",623.7999877900,2021/10/07 15:08:45.000,-3.7644570507,40.4376944810,623.7999877900,0.0000000000
"435",623.7999877900,2021/10/07 15:08:46.000,-3.7644505966,40.4376650600,623.7999877900,0.0000000000
"436",624.0000000000,2021/10/07 15:08:47.000,-3.7644459028,40.4376361430,624.0000000000,0.0000000000
"437",624.0000000000,2021/10/07 15:08:48.000,-3.7644423824,40.4376093210,624.0000000000,0.0000000000
"438",624.2000122100,2021/10/07 15:08:49.000,-3.7644374371,40.4375839230,624.2000122100,0.0000000000
"439",624.2000122100,2021/10/07 15:08:50.000,-3.7644339167,40.4375586100,624.2000122100,0.0000000000
"440",624.5999755900,2021/10/07 15:08:51.000,-3.7644283008,40.4375324580,624.5999755900,0.0000000000
"441",624.5999755900,2021/10/07 15:08:52.000,-3.7644194998,40.4375048820,624.5999755900,0.0000000000
